,contour,moments,area_pixels
25,"[[[2534 1179]]

 [[2535 1188]]

 [[2537 1190]]

 [[2542 1190]]

 [[2546 1187]]

 [[2547 1194]]

 [[2550 1197]]

 [[2555 1197]]

 [[2561 1193]]

 [[2578 1193]]

 [[2580 1192]]

 [[2581 1181]]

 [[2584 1181]]

 [[2587 1186]]

 [[2593 1187]]

 [[2597 1183]]

 [[2597 1181]]

 [[2600 1180]]

 [[2602 1186]]

 [[2606 1187]]

 [[2609 1190]]

 [[2608 1194]]

 [[2604 1194]]

 [[2602 1196]]

 [[2602 1203]]

 [[2620 1210]]

 [[2626 1209]]

 [[2627 1202]]

 [[2625 1198]]

 [[2631 1197]]

 [[2634 1194]]

 [[2634 1188]]

 [[2631 1185]]

 [[2613 1184]]

 [[2611 1182]]

 [[2611 1174]]

 [[2617 1169]]

 [[2617 1164]]

 [[2615 1161]]

 [[2607 1160]]

 [[2605 1162]]

 [[2605 1168]]

 [[2600 1172]]

 [[2599 1175]]

 [[2597 1176]]

 [[2594 1173]]

 [[2593 1168]]

 [[2596 1166]]

 [[2596 1163]]

 [[2593 1159]]

 [[2594 1149]]

 [[2588 1142]]

 [[2581 1142]]

 [[2577 1145]]

 [[2568 1147]]

 [[2565 1152]]

 [[2563 1152]]

 [[2552 1160]]

 [[2547 1168]]

 [[2542 1171]]

 [[2540 1176]]]","[2582, 1176]",3066.5
26,"[[[2706 1122]]

 [[2697 1122]]

 [[2687 1131]]

 [[2684 1137]]

 [[2684 1143]]

 [[2685 1145]]

 [[2691 1146]]

 [[2692 1148]]

 [[2685 1158]]

 [[2675 1161]]

 [[2664 1161]]

 [[2662 1164]]

 [[2662 1169]]

 [[2664 1172]]

 [[2687 1174]]

 [[2697 1166]]

 [[2698 1162]]

 [[2703 1158]]

 [[2707 1151]]

 [[2706 1143]]

 [[2698 1140]]

 [[2699 1137]]

 [[2707 1136]]

 [[2709 1134]]

 [[2709 1126]]]","[2690, 1150]",1088.5
27,"[[[2664 1101]]

 [[2659 1101]]

 [[2653 1105]]

 [[2653 1114]]

 [[2649 1116]]

 [[2646 1121]]

 [[2645 1126]]

 [[2647 1129]]

 [[2645 1131]]

 [[2639 1125]]

 [[2634 1125]]

 [[2632 1127]]

 [[2631 1131]]

 [[2633 1134]]

 [[2634 1142]]

 [[2636 1144]]

 [[2647 1143]]

 [[2651 1141]]

 [[2652 1138]]

 [[2659 1132]]

 [[2661 1116]]

 [[2667 1109]]

 [[2667 1104]]]","[2649, 1124]",694.5
28,"[[[1210 1450]]

 [[1210 1455]]

 [[1214 1459]]

 [[1221 1458]]

 [[1225 1464]]

 [[1230 1466]]

 [[1230 1478]]

 [[1233 1481]]

 [[1239 1481]]

 [[1241 1483]]

 [[1249 1483]]

 [[1251 1479]]

 [[1257 1483]]

 [[1265 1479]]

 [[1269 1479]]

 [[1278 1466]]

 [[1277 1459]]

 [[1269 1458]]

 [[1266 1464]]

 [[1262 1468]]

 [[1260 1468]]

 [[1259 1471]]

 [[1252 1477]]

 [[1242 1466]]

 [[1249 1466]]

 [[1260 1462]]

 [[1262 1459]]

 [[1262 1455]]

 [[1260 1452]]

 [[1255 1450]]

 [[1247 1450]]

 [[1239 1454]]

 [[1233 1446]]

 [[1227 1446]]

 [[1223 1450]]

 [[1217 1447]]

 [[1212 1448]]]","[1244, 1463]",1322.0
29,"[[[1356 1249]]

 [[1349 1262]]

 [[1348 1268]]

 [[1344 1270]]

 [[1342 1273]]

 [[1341 1281]]

 [[1347 1287]]

 [[1346 1293]]

 [[1349 1295]]

 [[1353 1295]]

 [[1355 1297]]

 [[1355 1303]]

 [[1358 1307]]

 [[1367 1309]]

 [[1376 1317]]

 [[1386 1323]]

 [[1391 1323]]

 [[1394 1321]]

 [[1394 1314]]

 [[1390 1310]]

 [[1378 1302]]

 [[1373 1301]]

 [[1368 1296]]

 [[1359 1293]]

 [[1360 1289]]

 [[1371 1287]]

 [[1377 1280]]

 [[1382 1278]]

 [[1386 1270]]

 [[1386 1264]]

 [[1382 1261]]

 [[1382 1250]]

 [[1376 1248]]

 [[1371 1252]]

 [[1373 1261]]

 [[1371 1262]]

 [[1366 1255]]

 [[1365 1249]]]","[1366, 1281]",1894.5
30,"[[[1245 1229]]

 [[1241 1233]]

 [[1242 1240]]

 [[1247 1243]]

 [[1256 1244]]

 [[1254 1248]]

 [[1253 1266]]

 [[1256 1270]]

 [[1256 1275]]

 [[1260 1280]]

 [[1262 1287]]

 [[1265 1290]]

 [[1271 1290]]

 [[1277 1286]]

 [[1280 1278]]

 [[1285 1279]]

 [[1288 1276]]

 [[1288 1271]]

 [[1285 1269]]

 [[1280 1270]]

 [[1276 1274]]

 [[1267 1267]]

 [[1269 1259]]

 [[1272 1254]]

 [[1271 1248]]

 [[1278 1242]]

 [[1279 1234]]

 [[1274 1229]]

 [[1267 1229]]

 [[1261 1233]]

 [[1257 1233]]

 [[1250 1228]]]","[1264, 1256]",1331.0
31,"[[[1454 1231]]

 [[1444 1227]]

 [[1438 1227]]

 [[1435 1231]]

 [[1434 1236]]

 [[1429 1236]]

 [[1425 1238]]

 [[1423 1245]]

 [[1424 1248]]

 [[1429 1250]]

 [[1427 1255]]

 [[1428 1261]]

 [[1431 1264]]

 [[1432 1268]]

 [[1427 1271]]

 [[1422 1264]]

 [[1416 1263]]

 [[1412 1265]]

 [[1404 1272]]

 [[1403 1278]]

 [[1406 1284]]

 [[1413 1286]]

 [[1419 1283]]

 [[1429 1283]]

 [[1432 1282]]

 [[1435 1279]]

 [[1435 1277]]

 [[1440 1274]]

 [[1443 1258]]

 [[1441 1254]]

 [[1434 1249]]

 [[1436 1239]]

 [[1438 1238]]

 [[1446 1242]]

 [[1452 1242]]

 [[1456 1238]]]","[1429, 1259]",1164.5
32,"[[[1458 1215]]

 [[1456 1218]]

 [[1456 1222]]

 [[1459 1226]]

 [[1463 1228]]

 [[1460 1232]]

 [[1460 1238]]

 [[1465 1241]]

 [[1476 1253]]

 [[1480 1253]]

 [[1483 1247]]

 [[1478 1233]]

 [[1474 1228]]

 [[1468 1227]]

 [[1471 1222]]

 [[1470 1214]]

 [[1462 1213]]]","[1469, 1232]",538.0
33,"[[[1313 1212]]

 [[1301 1223]]

 [[1295 1225]]

 [[1292 1229]]

 [[1290 1229]]

 [[1289 1234]]

 [[1284 1236]]

 [[1284 1241]]

 [[1288 1246]]

 [[1283 1251]]

 [[1283 1255]]

 [[1289 1261]]

 [[1291 1268]]

 [[1294 1271]]

 [[1299 1271]]

 [[1303 1278]]

 [[1310 1280]]

 [[1317 1277]]

 [[1323 1283]]

 [[1329 1284]]

 [[1337 1273]]

 [[1337 1269]]

 [[1334 1265]]

 [[1335 1251]]

 [[1332 1248]]

 [[1327 1248]]

 [[1323 1250]]

 [[1319 1246]]

 [[1316 1238]]

 [[1317 1228]]

 [[1322 1220]]

 [[1322 1215]]

 [[1318 1212]]]","[1309, 1251]",2275.5
34,"[[[1666 1411]]

 [[1664 1411]]

 [[1658 1406]]

 [[1652 1406]]

 [[1648 1408]]

 [[1645 1412]]

 [[1641 1412]]

 [[1638 1403]]

 [[1632 1404]]

 [[1630 1406]]

 [[1630 1411]]

 [[1633 1415]]

 [[1636 1430]]

 [[1634 1431]]

 [[1629 1425]]

 [[1624 1422]]

 [[1618 1422]]

 [[1615 1425]]

 [[1613 1433]]

 [[1616 1437]]

 [[1620 1437]]

 [[1622 1439]]

 [[1621 1458]]

 [[1612 1463]]

 [[1604 1463]]

 [[1600 1455]]

 [[1596 1455]]

 [[1593 1459]]

 [[1596 1464]]

 [[1601 1465]]

 [[1601 1473]]

 [[1611 1478]]

 [[1617 1478]]

 [[1631 1471]]

 [[1634 1466]]

 [[1634 1459]]

 [[1639 1455]]

 [[1640 1452]]

 [[1639 1441]]

 [[1644 1437]]

 [[1650 1437]]

 [[1654 1433]]

 [[1655 1428]]

 [[1658 1425]]

 [[1663 1426]]

 [[1669 1422]]

 [[1669 1416]]]","[1632, 1438]",2032.5
