,contour,moments,area_pixels
22,"[[[2173  376]]

 [[2167  380]]

 [[2157  396]]

 [[2155  408]]

 [[2158  411]]

 [[2158  420]]

 [[2161  421]]

 [[2161  425]]

 [[2167  430]]

 [[2174  441]]

 [[2178  441]]

 [[2179  444]]

 [[2188  451]]

 [[2188  455]]

 [[2197  460]]

 [[2205  459]]

 [[2224  439]]

 [[2228  423]]

 [[2227  410]]

 [[2219  397]]

 [[2203  383]]

 [[2192  379]]

 [[2183  379]]

 [[2180  377]]]","[2192, 415]",4178.0
23,"[[[2079  295]]

 [[2079  302]]

 [[2086  309]]

 [[2096  315]]

 [[2126  315]]

 [[2130  311]]

 [[2129  304]]

 [[2122  300]]

 [[2105  302]]

 [[2099  299]]

 [[2090  291]]

 [[2083  291]]]","[2102, 305]",755.0
24,"[[[2288  620]]

 [[2280  620]]

 [[2277  622]]

 [[2270  636]]

 [[2270  643]]

 [[2273  649]]

 [[2272  657]]

 [[2263  660]]

 [[2257  670]]

 [[2252  673]]

 [[2247  680]]

 [[2243  689]]

 [[2235  693]]

 [[2228  700]]

 [[2228  706]]

 [[2231  709]]

 [[2236  709]]

 [[2240  705]]

 [[2248  704]]

 [[2254  699]]

 [[2257  689]]

 [[2262  680]]

 [[2275  668]]

 [[2275  663]]

 [[2280  661]]

 [[2283  657]]

 [[2286  657]]

 [[2289  654]]

 [[2297  652]]

 [[2299  647]]

 [[2298  642]]

 [[2295  637]]

 [[2294  631]]

 [[2289  629]]

 [[2290  625]]]","[2267, 663]",1650.5
25,"[[[2235  414]]

 [[2235  416]]

 [[2238  417]]

 [[2235  423]]

 [[2239  425]]

 [[2238  430]]

 [[2235  432]]

 [[2247  444]]

 [[2263  445]]

 [[2271  439]]

 [[2267  430]]

 [[2268  418]]

 [[2255  412]]

 [[2251  412]]

 [[2247  414]]

 [[2243  421]]

 [[2240  421]]

 [[2239  418]]

 [[2242  416]]]","[2253, 428]",853.5
26,"[[[546 871]]

 [[550 875]]

 [[555 876]]

 [[565 886]]

 [[573 905]]

 [[577 909]]

 [[580 916]]

 [[587 923]]

 [[606 934]]

 [[610 933]]

 [[613 939]]

 [[628 954]]

 [[635 955]]

 [[639 958]]

 [[644 959]]

 [[645 962]]

 [[649 965]]

 [[649 968]]

 [[653 971]]

 [[654 962]]

 [[661 952]]

 [[661 950]]

 [[655 945]]

 [[655 943]]

 [[646 942]]

 [[634 937]]

 [[622 928]]

 [[621 922]]

 [[617 924]]

 [[610 923]]

 [[605 918]]

 [[603 912]]

 [[600 909]]

 [[598 902]]

 [[596 900]]

 [[595 893]]

 [[589 888]]

 [[588 884]]

 [[580 877]]

 [[572 873]]

 [[559 873]]

 [[558 875]]

 [[556 875]]

 [[555 864]]

 [[549 870]]]","[604, 918]",2369.0
27,"[[[459 836]]

 [[450 838]]

 [[436 846]]

 [[424 860]]

 [[422 864]]

 [[422 871]]

 [[420 872]]

 [[420 879]]

 [[418 881]]

 [[417 889]]

 [[415 890]]

 [[415 902]]

 [[412 909]]

 [[410 910]]

 [[409 916]]

 [[406 917]]

 [[404 925]]

 [[399 928]]

 [[395 939]]

 [[392 940]]

 [[390 948]]

 [[391 955]]

 [[403 957]]

 [[415 963]]

 [[423 964]]

 [[430 957]]

 [[455 939]]

 [[470 938]]

 [[474 940]]

 [[475 944]]

 [[477 944]]

 [[477 941]]

 [[483 930]]

 [[485 918]]

 [[488 911]]

 [[488 902]]

 [[492 895]]

 [[492 890]]

 [[497 872]]

 [[494 868]]

 [[492 868]]

 [[485 859]]

 [[477 855]]

 [[476 852]]

 [[473 849]]

 [[471 849]]]","[446, 901]",7921.5
28,"[[[553 737]]

 [[549 737]]

 [[535 743]]

 [[520 754]]

 [[518 754]]

 [[513 759]]

 [[509 760]]

 [[501 768]]

 [[497 769]]

 [[497 771]]

 [[494 772]]

 [[486 780]]

 [[486 783]]

 [[481 787]]

 [[478 794]]

 [[475 795]]

 [[475 800]]

 [[471 805]]

 [[472 810]]

 [[469 811]]

 [[467 814]]

 [[464 825]]

 [[465 832]]

 [[477 841]]

 [[479 841]]

 [[500 862]]

 [[503 863]]

 [[503 866]]

 [[509 870]]

 [[515 868]]

 [[537 866]]

 [[549 861]]

 [[561 847]]

 [[564 840]]

 [[571 833]]

 [[571 828]]

 [[577 816]]

 [[578 784]]

 [[575 767]]

 [[572 760]]

 [[572 752]]

 [[566 749]]

 [[561 742]]

 [[558 742]]]","[527, 806]",10300.5
29,"[[[568 734]]

 [[573 738]]

 [[576 743]]

 [[576 746]]

 [[578 747]]

 [[581 760]]

 [[583 761]]

 [[583 765]]

 [[585 766]]

 [[585 770]]

 [[587 773]]

 [[587 783]]

 [[589 786]]

 [[589 803]]

 [[585 817]]

 [[585 822]]

 [[582 830]]

 [[579 832]]

 [[584 831]]

 [[592 834]]

 [[595 837]]

 [[599 837]]

 [[604 842]]

 [[613 856]]

 [[629 868]]

 [[631 868]]

 [[632 871]]

 [[634 871]]

 [[645 883]]

 [[668 887]]

 [[670 889]]

 [[670 892]]

 [[663 896]]

 [[665 903]]

 [[670 908]]

 [[673 920]]

 [[669 925]]

 [[663 928]]

 [[661 941]]

 [[665 942]]

 [[672 935]]

 [[677 933]]

 [[692 933]]

 [[697 940]]

 [[702 940]]

 [[704 944]]

 [[705 942]]

 [[710 942]]

 [[712 939]]

 [[718 936]]

 [[724 935]]

 [[724 926]]

 [[720 922]]

 [[712 919]]

 [[710 916]]

 [[702 911]]

 [[684 893]]

 [[681 893]]

 [[679 891]]

 [[679 888]]

 [[677 888]]

 [[671 882]]

 [[668 875]]

 [[668 863]]

 [[662 843]]

 [[662 838]]

 [[660 836]]

 [[651 794]]

 [[648 791]]

 [[645 782]]

 [[641 780]]

 [[641 778]]

 [[630 762]]

 [[628 757]]

 [[627 734]]

 [[615 740]]

 [[603 742]]

 [[593 742]]

 [[582 737]]

 [[577 732]]]","[635, 830]",9861.5
30,"[[[760 738]]

 [[760 741]]

 [[757 743]]

 [[758 751]]

 [[754 752]]

 [[754 758]]

 [[757 763]]

 [[757 768]]

 [[759 768]]

 [[762 773]]

 [[761 777]]

 [[764 780]]

 [[764 784]]

 [[773 792]]

 [[772 798]]

 [[774 798]]

 [[783 806]]

 [[783 809]]

 [[778 810]]

 [[778 813]]

 [[788 813]]

 [[792 817]]

 [[792 821]]

 [[794 822]]

 [[794 824]]

 [[796 824]]

 [[797 826]]

 [[800 823]]

 [[809 823]]

 [[808 831]]

 [[800 830]]

 [[800 834]]

 [[797 836]]

 [[798 840]]

 [[800 840]]

 [[821 819]]

 [[821 817]]

 [[817 817]]

 [[813 811]]

 [[813 807]]

 [[816 806]]

 [[818 802]]

 [[815 805]]

 [[810 805]]

 [[801 793]]

 [[803 787]]

 [[805 786]]

 [[802 783]]

 [[803 774]]

 [[808 772]]

 [[808 769]]

 [[812 766]]

 [[812 758]]

 [[807 757]]

 [[806 759]]

 [[802 759]]

 [[801 754]]

 [[798 754]]

 [[796 757]]

 [[793 757]]

 [[791 754]]

 [[791 750]]

 [[789 750]]

 [[789 754]]

 [[786 755]]

 [[784 753]]

 [[784 750]]

 [[772 747]]

 [[768 738]]]","[786, 782]",2985.5
31,"[[[638 708]]

 [[638 727]]

 [[643 727]]

 [[645 729]]

 [[644 736]]

 [[650 747]]

 [[650 753]]

 [[648 754]]

 [[650 759]]

 [[649 763]]

 [[653 764]]

 [[653 769]]

 [[649 771]]

 [[656 777]]

 [[655 784]]

 [[661 790]]

 [[660 802]]

 [[664 806]]

 [[664 816]]

 [[666 822]]

 [[668 823]]

 [[669 828]]

 [[672 830]]

 [[673 852]]

 [[675 860]]

 [[678 863]]

 [[679 871]]

 [[683 875]]

 [[683 879]]

 [[692 889]]

 [[695 890]]

 [[695 887]]

 [[697 885]]

 [[700 885]]

 [[703 889]]

 [[709 891]]

 [[709 901]]

 [[707 901]]

 [[703 896]]

 [[698 896]]

 [[702 899]]

 [[702 901]]

 [[705 904]]

 [[707 904]]

 [[712 909]]

 [[717 911]]

 [[720 917]]

 [[725 917]]

 [[729 920]]

 [[729 922]]

 [[732 922]]

 [[748 910]]

 [[757 897]]

 [[761 894]]

 [[763 887]]

 [[761 870]]

 [[758 865]]

 [[759 852]]

 [[753 858]]

 [[749 857]]

 [[750 851]]

 [[753 848]]

 [[757 848]]

 [[756 842]]

 [[747 837]]

 [[748 831]]

 [[752 833]]

 [[751 828]]

 [[749 826]]

 [[744 828]]

 [[742 824]]

 [[737 821]]

 [[738 813]]

 [[740 813]]

 [[742 817]]

 [[745 817]]

 [[743 806]]

 [[732 806]]

 [[732 802]]

 [[734 801]]

 [[733 795]]

 [[735 793]]

 [[739 794]]

 [[738 788]]

 [[735 785]]

 [[735 782]]

 [[732 782]]

 [[724 777]]

 [[711 765]]

 [[708 771]]

 [[705 771]]

 [[703 769]]

 [[702 758]]

 [[697 757]]

 [[695 753]]

 [[690 750]]

 [[689 737]]

 [[684 736]]

 [[680 731]]

 [[679 726]]

 [[675 725]]

 [[674 719]]

 [[672 719]]

 [[669 715]]

 [[666 715]]

 [[664 713]]

 [[664 709]]

 [[667 707]]

 [[661 706]]

 [[658 708]]

 [[648 710]]]","[702, 819]",12871.5
32,"[[[1511  683]]

 [[1508  686]]

 [[1506  697]]

 [[1509  707]]

 [[1506  712]]

 [[1508  720]]

 [[1508  730]]

 [[1506  735]]

 [[1507  740]]

 [[1516  748]]

 [[1556  747]]

 [[1557  754]]

 [[1560  757]]

 [[1562  757]]

 [[1568  762]]

 [[1572  762]]

 [[1576  757]]

 [[1576  750]]

 [[1573  746]]

 [[1573  743]]

 [[1580  740]]

 [[1581  733]]

 [[1578  730]]

 [[1564  730]]

 [[1564  723]]

 [[1569  718]]

 [[1568  714]]

 [[1565  712]]

 [[1560  714]]

 [[1559  720]]

 [[1555  724]]

 [[1555  728]]

 [[1557  730]]

 [[1556  733]]

 [[1540  735]]

 [[1528  733]]

 [[1519  725]]

 [[1522  715]]

 [[1521  704]]

 [[1519  699]]

 [[1521  686]]

 [[1518  683]]]","[1538, 729]",2073.0
33,"[[[1574  607]]

 [[1571  610]]

 [[1571  621]]

 [[1567  626]]

 [[1567  644]]

 [[1568  651]]

 [[1574  658]]

 [[1578  670]]

 [[1578  675]]

 [[1575  679]]

 [[1575  685]]

 [[1582  689]]

 [[1583  701]]

 [[1594  728]]

 [[1592  742]]

 [[1597  748]]

 [[1600  755]]

 [[1606  758]]

 [[1611  755]]

 [[1611  750]]

 [[1607  739]]

 [[1605  715]]

 [[1600  709]]

 [[1599  693]]

 [[1601  690]]

 [[1601  685]]

 [[1596  678]]

 [[1593  657]]

 [[1587  638]]

 [[1587  632]]

 [[1590  626]]

 [[1590  621]]

 [[1583  613]]

 [[1581  608]]]","[1587, 677]",2564.0
34,"[[[1813  711]]

 [[1808  714]]

 [[1804  722]]

 [[1802  731]]

 [[1801  751]]

 [[1805  761]]

 [[1808  764]]

 [[1808  769]]

 [[1803  781]]

 [[1803  789]]

 [[1807  795]]

 [[1809  802]]

 [[1815  806]]

 [[1815  810]]

 [[1817  813]]

 [[1824  814]]

 [[1828  808]]

 [[1827  804]]

 [[1820  799]]

 [[1818  781]]

 [[1822  768]]

 [[1827  759]]

 [[1830  744]]

 [[1834  738]]

 [[1834  734]]

 [[1829  729]]

 [[1824  715]]

 [[1819  711]]]","[1815, 755]",1997.5
35,"[[[2342  838]]

 [[2336  836]]

 [[2333  838]]

 [[2331  845]]

 [[2324  847]]

 [[2314  871]]

 [[2307  879]]

 [[2301  891]]

 [[2290  903]]

 [[2289  907]]

 [[2291  910]]

 [[2296  911]]

 [[2299  906]]

 [[2309  906]]

 [[2313  902]]

 [[2319  887]]

 [[2324  881]]

 [[2325  876]]

 [[2334  861]]

 [[2336  854]]

 [[2335  847]]

 [[2343  843]]]","[2316, 876]",1102.0
36,"[[[2356  747]]

 [[2348  748]]

 [[2345  751]]

 [[2345  757]]

 [[2342  762]]

 [[2340  770]]

 [[2340  779]]

 [[2338  782]]

 [[2339  790]]

 [[2336  793]]

 [[2334  808]]

 [[2337  811]]

 [[2341  811]]

 [[2359  800]]

 [[2360  792]]

 [[2353  779]]

 [[2354  776]]

 [[2358  777]]

 [[2366  785]]

 [[2369  796]]

 [[2371  798]]

 [[2370  817]]

 [[2365  838]]

 [[2365  849]]

 [[2357  855]]

 [[2357  860]]

 [[2361  863]]

 [[2368  864]]

 [[2369  877]]

 [[2367  879]]

 [[2363  879]]

 [[2361  882]]

 [[2361  888]]

 [[2363  891]]

 [[2362  893]]

 [[2352  894]]

 [[2343  902]]

 [[2339  909]]

 [[2339  912]]

 [[2329  920]]

 [[2317  922]]

 [[2312  930]]

 [[2312  933]]

 [[2306  935]]

 [[2306  943]]

 [[2299  945]]

 [[2297  953]]

 [[2294  955]]

 [[2292  960]]

 [[2292  975]]

 [[2296  977]]

 [[2299  976]]

 [[2304  969]]

 [[2305  956]]

 [[2309  954]]

 [[2309  948]]

 [[2307  945]]

 [[2314  944]]

 [[2316  940]]

 [[2319  938]]

 [[2349  927]]

 [[2353  923]]

 [[2359  912]]

 [[2374  909]]

 [[2379  904]]

 [[2388  912]]

 [[2393  919]]

 [[2401  919]]

 [[2404  916]]

 [[2404  911]]

 [[2398  901]]

 [[2388  890]]

 [[2379  883]]

 [[2380  865]]

 [[2377  860]]

 [[2377  855]]

 [[2379  851]]

 [[2379  842]]

 [[2383  827]]

 [[2384  816]]

 [[2386  812]]

 [[2386  806]]

 [[2389  799]]

 [[2389  790]]

 [[2385  786]]

 [[2380  784]]

 [[2373  765]]

 [[2373  757]]

 [[2371  754]]

 [[2361  751]]]","[2357, 852]",5523.0
