,contour,moments,area_pixels
21,"[[[3001  712]]

 [[2996  718]]

 [[2992  720]]

 [[2989  725]]

 [[2987  725]]

 [[2986  748]]

 [[2995  762]]

 [[2995  773]]

 [[3012  797]]

 [[3021  803]]

 [[3033  802]]

 [[3051  794]]

 [[3059  785]]

 [[3058  769]]

 [[3055  759]]

 [[3038  734]]

 [[3014  721]]

 [[3004  712]]]","[3021, 760]",4324.5
22,"[[[1635 1133]]

 [[1633 1130]]

 [[1629 1128]]

 [[1618 1126]]

 [[1618 1107]]

 [[1616 1105]]

 [[1611 1105]]

 [[1605 1119]]

 [[1597 1118]]

 [[1593 1122]]

 [[1595 1135]]

 [[1598 1138]]

 [[1609 1143]]

 [[1612 1146]]

 [[1611 1149]]

 [[1590 1153]]

 [[1578 1153]]

 [[1570 1146]]

 [[1564 1146]]

 [[1560 1142]]

 [[1552 1142]]

 [[1547 1148]]

 [[1539 1153]]

 [[1524 1151]]

 [[1505 1169]]

 [[1505 1175]]

 [[1508 1178]]

 [[1519 1177]]

 [[1527 1188]]

 [[1534 1189]]

 [[1539 1186]]

 [[1539 1177]]

 [[1549 1162]]

 [[1549 1160]]

 [[1554 1157]]

 [[1562 1157]]

 [[1564 1160]]

 [[1574 1163]]

 [[1580 1169]]

 [[1587 1172]]

 [[1591 1178]]

 [[1599 1180]]

 [[1603 1175]]

 [[1603 1171]]

 [[1614 1162]]

 [[1621 1162]]

 [[1624 1160]]

 [[1626 1154]]

 [[1626 1143]]

 [[1634 1140]]]","[1576, 1153]",3382.0
23,"[[[1558 1089]]

 [[1541 1088]]

 [[1538 1090]]

 [[1528 1090]]

 [[1517 1098]]

 [[1511 1099]]

 [[1508 1102]]

 [[1507 1106]]

 [[1509 1110]]

 [[1518 1117]]

 [[1523 1125]]

 [[1530 1128]]

 [[1536 1128]]

 [[1538 1126]]

 [[1538 1116]]

 [[1535 1113]]

 [[1530 1112]]

 [[1527 1108]]

 [[1532 1105]]

 [[1538 1105]]

 [[1542 1103]]

 [[1552 1104]]

 [[1557 1102]]

 [[1560 1099]]

 [[1561 1095]]]","[1532, 1104]",1063.0
24,"[[[1535 1058]]

 [[1535 1065]]

 [[1538 1068]]

 [[1544 1068]]

 [[1548 1064]]

 [[1547 1054]]

 [[1552 1053]]

 [[1561 1064]]

 [[1561 1067]]

 [[1553 1069]]

 [[1551 1071]]

 [[1551 1080]]

 [[1557 1082]]

 [[1570 1080]]

 [[1572 1082]]

 [[1574 1089]]

 [[1581 1089]]

 [[1585 1082]]

 [[1585 1076]]

 [[1578 1071]]

 [[1579 1069]]

 [[1584 1071]]

 [[1598 1070]]

 [[1606 1072]]

 [[1611 1071]]

 [[1614 1067]]

 [[1613 1061]]

 [[1611 1059]]

 [[1601 1059]]

 [[1587 1053]]

 [[1572 1054]]

 [[1555 1039]]

 [[1548 1040]]

 [[1546 1048]]

 [[1541 1050]]]","[1571, 1063]",1700.0
25,"[[[1664  849]]

 [[1657  850]]

 [[1643  859]]

 [[1634  861]]

 [[1620  873]]

 [[1615  875]]

 [[1617  881]]

 [[1616  885]]

 [[1613  884]]

 [[1613  881]]

 [[1609  876]]

 [[1595  876]]

 [[1596  889]]

 [[1594  891]]

 [[1594  894]]

 [[1604  907]]

 [[1610  904]]

 [[1613  898]]

 [[1614  887]]

 [[1617  888]]

 [[1617  901]]

 [[1619  904]]

 [[1621  904]]

 [[1627  909]]

 [[1631  909]]

 [[1647  898]]

 [[1647  892]]

 [[1649  890]]

 [[1651  890]]

 [[1655  895]]

 [[1657  895]]

 [[1659  897]]

 [[1659  900]]

 [[1662  901]]

 [[1668  891]]

 [[1675  887]]

 [[1683  886]]

 [[1684  889]]

 [[1681  891]]

 [[1681  894]]

 [[1675  903]]

 [[1675  908]]

 [[1678  909]]

 [[1678  913]]

 [[1676  915]]

 [[1672  915]]

 [[1671  913]]

 [[1666  914]]

 [[1658  925]]

 [[1654  925]]

 [[1652  923]]

 [[1652  918]]

 [[1654  915]]

 [[1656  915]]

 [[1656  907]]

 [[1653  903]]

 [[1642  906]]

 [[1644  913]]

 [[1639  915]]

 [[1638  918]]

 [[1633  918]]

 [[1630  916]]

 [[1619  916]]

 [[1616  914]]

 [[1614  910]]

 [[1609  915]]

 [[1599  915]]

 [[1594  908]]

 [[1590  894]]

 [[1584  892]]

 [[1579  888]]

 [[1574  898]]

 [[1576  909]]

 [[1573  910]]

 [[1571  901]]

 [[1565  895]]

 [[1561  884]]

 [[1556  884]]

 [[1549  887]]

 [[1546  890]]

 [[1539  893]]

 [[1536  899]]

 [[1537  921]]

 [[1547  921]]

 [[1554  916]]

 [[1558  916]]

 [[1568  912]]

 [[1577  912]]

 [[1579  914]]

 [[1579  919]]

 [[1576  922]]

 [[1576  924]]

 [[1580  928]]

 [[1580  942]]

 [[1575  942]]

 [[1574  944]]

 [[1571  944]]

 [[1567  935]]

 [[1538  925]]

 [[1536  926]]

 [[1536  930]]

 [[1530  938]]

 [[1533  940]]

 [[1542  939]]

 [[1544  941]]

 [[1543  946]]

 [[1545  947]]

 [[1545  950]]

 [[1549  958]]

 [[1553  959]]

 [[1557  955]]

 [[1562  956]]

 [[1562  966]]

 [[1560  970]]

 [[1554  971]]

 [[1549  968]]

 [[1549  972]]

 [[1555  976]]

 [[1564  977]]

 [[1580  976]]

 [[1584  977]]

 [[1588  981]]

 [[1589  992]]

 [[1587  993]]

 [[1587  996]]

 [[1585  998]]

 [[1586 1011]]

 [[1590 1015]]

 [[1598 1014]]

 [[1599 1017]]

 [[1608 1024]]

 [[1615 1035]]

 [[1618 1035]]

 [[1620 1033]]

 [[1622 1027]]

 [[1616 1021]]

 [[1611 1020]]

 [[1611 1015]]

 [[1621 1014]]

 [[1622 1016]]

 [[1630 1016]]

 [[1634 1018]]

 [[1632 1013]]

 [[1633  999]]

 [[1639  996]]

 [[1651 1002]]

 [[1655  998]]

 [[1656  994]]

 [[1665  985]]

 [[1663  984]]

 [[1650  993]]

 [[1646  993]]

 [[1640  987]]

 [[1640  977]]

 [[1645  966]]

 [[1656  959]]

 [[1681  959]]

 [[1685  961]]

 [[1689  953]]

 [[1689  950]]

 [[1694  942]]

 [[1698  941]]

 [[1709  943]]

 [[1709  936]]

 [[1713  928]]

 [[1713  922]]

 [[1711  920]]

 [[1707  900]]

 [[1705  899]]

 [[1703  894]]

 [[1703  890]]

 [[1707  887]]

 [[1708  884]]

 [[1695  883]]

 [[1688  886]]

 [[1684  886]]

 [[1683  883]]

 [[1676  880]]

 [[1673  868]]

 [[1670  865]]

 [[1667  866]]

 [[1666  870]]

 [[1658  867]]

 [[1656  865]]

 [[1657  857]]

 [[1665  851]]]","[1623, 934]",15097.5
26,"[[[1726 1054]]

 [[1726 1064]]

 [[1728 1068]]

 [[1731 1070]]

 [[1741 1071]]

 [[1745 1073]]

 [[1751 1073]]

 [[1757 1068]]

 [[1765 1066]]

 [[1770 1062]]

 [[1770 1056]]

 [[1765 1052]]

 [[1737 1053]]

 [[1730 1050]]]","[1746, 1061]",740.5
27,"[[[1714  999]]

 [[1716 1007]]

 [[1727 1013]]

 [[1736 1013]]

 [[1740 1011]]

 [[1745 1012]]

 [[1751 1009]]

 [[1746 1004]]

 [[1746  997]]

 [[1740  993]]

 [[1724  994]]]","[1732, 1003]",538.0
28,"[[[1952  997]]

 [[1943  985]]

 [[1941  985]]

 [[1937  981]]

 [[1930  982]]

 [[1922  992]]

 [[1912  993]]

 [[1910 1000]]

 [[1913 1004]]

 [[1919 1005]]

 [[1922 1003]]

 [[1924  998]]

 [[1935  999]]

 [[1941 1005]]

 [[1947 1006]]

 [[1951 1004]]]","[1932, 994]",589.5
29,"[[[2631 1146]]

 [[2611 1144]]

 [[2603 1149]]

 [[2600 1149]]

 [[2593 1156]]

 [[2598 1162]]

 [[2597 1165]]

 [[2590 1162]]

 [[2584 1162]]

 [[2576 1167]]

 [[2573 1171]]

 [[2571 1171]]

 [[2570 1175]]

 [[2581 1174]]

 [[2587 1170]]

 [[2600 1172]]

 [[2602 1170]]

 [[2601 1165]]

 [[2605 1163]]

 [[2607 1166]]

 [[2606 1176]]

 [[2609 1181]]

 [[2626 1179]]

 [[2627 1166]]

 [[2633 1157]]

 [[2633 1151]]]","[2609, 1162]",1193.5
30,"[[[2691 1119]]

 [[2673 1111]]

 [[2670 1102]]

 [[2671 1098]]

 [[2668 1101]]

 [[2665 1101]]

 [[2662 1097]]

 [[2659 1097]]

 [[2652 1107]]

 [[2652 1112]]

 [[2649 1119]]

 [[2657 1120]]

 [[2660 1118]]

 [[2664 1118]]

 [[2666 1122]]

 [[2670 1124]]

 [[2670 1126]]

 [[2666 1127]]

 [[2665 1124]]

 [[2663 1124]]

 [[2659 1127]]

 [[2656 1127]]

 [[2653 1133]]

 [[2649 1132]]

 [[2650 1125]]

 [[2641 1123]]

 [[2639 1120]]

 [[2641 1107]]

 [[2654 1094]]

 [[2663 1090]]

 [[2662 1088]]

 [[2657 1092]]

 [[2644 1097]]

 [[2634 1105]]

 [[2631 1105]]

 [[2627 1108]]

 [[2619 1107]]

 [[2615 1113]]

 [[2610 1114]]

 [[2609 1117]]

 [[2601 1122]]

 [[2598 1133]]

 [[2596 1135]]

 [[2597 1142]]

 [[2593 1144]]

 [[2590 1149]]

 [[2593 1149]]

 [[2601 1141]]

 [[2616 1138]]

 [[2625 1138]]

 [[2627 1140]]

 [[2628 1138]]

 [[2631 1138]]

 [[2636 1145]]

 [[2636 1150]]

 [[2638 1152]]

 [[2645 1153]]

 [[2648 1142]]

 [[2645 1139]]

 [[2646 1135]]

 [[2650 1135]]

 [[2651 1139]]

 [[2654 1142]]

 [[2666 1149]]

 [[2679 1136]]

 [[2678 1134]]

 [[2671 1134]]

 [[2670 1131]]

 [[2674 1129]]

 [[2681 1130]]

 [[2691 1121]]]","[2642, 1124]",2625.5
