,contour,moments,area_pixels
23,"[[[394 780]]

 [[387 778]]

 [[376 782]]

 [[367 789]]

 [[364 789]]

 [[360 794]]

 [[358 794]]

 [[355 798]]

 [[351 799]]

 [[346 804]]

 [[344 804]]

 [[334 814]]

 [[318 836]]

 [[308 860]]

 [[308 865]]

 [[310 866]]

 [[310 868]]

 [[307 873]]

 [[307 883]]

 [[305 892]]

 [[307 912]]

 [[317 913]]

 [[321 909]]

 [[320 903]]

 [[322 901]]

 [[326 903]]

 [[325 907]]

 [[332 902]]

 [[334 892]]

 [[333 885]]

 [[334 880]]

 [[336 879]]

 [[336 868]]

 [[338 866]]

 [[338 863]]

 [[344 857]]

 [[357 855]]

 [[359 853]]

 [[361 848]]

 [[361 830]]

 [[364 814]]

 [[369 809]]

 [[372 809]]

 [[387 795]]

 [[392 787]]

 [[395 785]]]","[339, 843]",4148.0
24,"[[[448 736]]

 [[436 735]]

 [[433 739]]

 [[430 740]]

 [[429 743]]

 [[426 745]]

 [[425 749]]

 [[422 751]]

 [[416 760]]

 [[416 763]]

 [[442 760]]

 [[446 757]]

 [[449 750]]]","[434, 749]",591.5
25,"[[[935 877]]

 [[928 883]]

 [[927 887]]

 [[921 895]]

 [[921 907]]

 [[925 916]]

 [[934 924]]

 [[936 928]]

 [[946 935]]

 [[947 918]]

 [[942 909]]

 [[941 901]]

 [[944 882]]

 [[939 877]]]","[934, 904]",925.0
26,"[[[789 793]]

 [[785 798]]

 [[787 809]]

 [[785 812]]

 [[785 821]]

 [[781 833]]

 [[781 841]]

 [[784 848]]

 [[785 873]]

 [[792 887]]

 [[793 895]]

 [[796 899]]

 [[797 904]]

 [[808 914]]

 [[812 914]]

 [[823 903]]

 [[836 893]]

 [[842 886]]

 [[846 886]]

 [[851 883]]

 [[852 879]]

 [[856 876]]

 [[858 870]]

 [[859 853]]

 [[855 845]]

 [[854 839]]

 [[852 837]]

 [[849 824]]

 [[835 812]]

 [[830 802]]

 [[822 800]]

 [[820 798]]

 [[795 798]]

 [[791 793]]]","[816, 851]",6541.5
27,"[[[1826  914]]

 [[1824  920]]

 [[1828  924]]

 [[1828  926]]

 [[1825  931]]

 [[1824  945]]

 [[1826  948]]

 [[1829  949]]

 [[1843  940]]

 [[1848  932]]

 [[1848  923]]

 [[1843  920]]

 [[1835  921]]

 [[1834  917]]

 [[1831  914]]]","[1834, 931]",565.0
28,"[[[1840  912]]

 [[1841  915]]

 [[1849  916]]

 [[1854  913]]

 [[1858  908]]

 [[1863  908]]

 [[1869  911]]

 [[1876  911]]

 [[1885  908]]

 [[1887  904]]

 [[1886  900]]

 [[1866  892]]

 [[1860  892]]

 [[1856  896]]

 [[1847  896]]

 [[1841  903]]]","[1861, 903]",705.0
29,"[[[1845  872]]

 [[1841  869]]

 [[1834  870]]

 [[1828  875]]

 [[1829  882]]

 [[1823  884]]

 [[1815  890]]

 [[1809  891]]

 [[1807  893]]

 [[1807  897]]

 [[1809  899]]

 [[1815  899]]

 [[1821  905]]

 [[1827  904]]

 [[1832  892]]

 [[1831  885]]

 [[1842  883]]

 [[1845  880]]]","[1827, 887]",553.0
30,"[[[1715  846]]

 [[1715  854]]

 [[1718  857]]

 [[1723  857]]

 [[1729  863]]

 [[1728  868]]

 [[1734  874]]

 [[1742  886]]

 [[1750  890]]

 [[1773  891]]

 [[1775  889]]

 [[1776  884]]

 [[1774  880]]

 [[1763  877]]

 [[1757  877]]

 [[1746  866]]

 [[1736  859]]

 [[1736  843]]

 [[1733  840]]

 [[1727  839]]]","[1742, 868]",1091.5
31,"[[[1822  786]]

 [[1816  784]]

 [[1810  786]]

 [[1802  785]]

 [[1798  790]]

 [[1798  798]]

 [[1800  800]]

 [[1799  802]]

 [[1787  796]]

 [[1781  796]]

 [[1773  799]]

 [[1772  807]]

 [[1768  811]]

 [[1768  816]]

 [[1772  823]]

 [[1777  827]]

 [[1775  837]]

 [[1775  849]]

 [[1770  855]]

 [[1771  866]]

 [[1774  869]]

 [[1786  868]]

 [[1791  865]]

 [[1799  863]]

 [[1804  858]]

 [[1808  849]]

 [[1811  846]]

 [[1817  845]]

 [[1820  842]]

 [[1820  837]]

 [[1818  835]]

 [[1808  834]]

 [[1806  831]]

 [[1812  824]]

 [[1816  823]]

 [[1819  820]]

 [[1818  813]]

 [[1821  805]]

 [[1826  802]]

 [[1828  794]]]","[1795, 824]",3156.5
32,"[[[1835  844]]

 [[1838  847]]

 [[1846  847]]

 [[1849  842]]

 [[1845  827]]

 [[1846  804]]

 [[1850  798]]

 [[1854  798]]

 [[1858  801]]

 [[1869  801]]

 [[1875  803]]

 [[1879  802]]

 [[1882  805]]

 [[1888  805]]

 [[1893  803]]

 [[1896  805]]

 [[1906  804]]

 [[1919  806]]

 [[1921  809]]

 [[1926  809]]

 [[1929  806]]

 [[1929  796]]

 [[1925  793]]

 [[1922  793]]

 [[1919  796]]

 [[1914  796]]

 [[1909  792]]

 [[1896  793]]

 [[1891  790]]

 [[1888  785]]

 [[1882  783]]

 [[1873  783]]

 [[1866  779]]

 [[1856  780]]

 [[1847  789]]

 [[1839  791]]

 [[1833  801]]

 [[1831  829]]]","[1868, 803]",2049.0
33,"[[[1742  727]]

 [[1742  737]]

 [[1744  739]]

 [[1745  748]]

 [[1748  753]]

 [[1745  754]]

 [[1743  757]]

 [[1743  761]]

 [[1747  765]]

 [[1747  771]]

 [[1749  772]]

 [[1749  775]]

 [[1743  779]]

 [[1743  787]]

 [[1745  791]]

 [[1744  800]]

 [[1745  804]]

 [[1748  807]]

 [[1750  815]]

 [[1756  816]]

 [[1759  815]]

 [[1761  812]]

 [[1761  806]]

 [[1771  798]]

 [[1775  791]]

 [[1775  787]]

 [[1778  780]]

 [[1778  770]]

 [[1780  769]]

 [[1782  771]]

 [[1782  775]]

 [[1786  779]]

 [[1790  778]]

 [[1793  775]]

 [[1793  773]]

 [[1790  768]]

 [[1790  762]]

 [[1783  749]]

 [[1779  746]]

 [[1771  744]]

 [[1764  734]]

 [[1756  733]]

 [[1752  726]]]","[1762, 769]",2627.0
34,"[[[1727  538]]

 [[1720  544]]

 [[1706  574]]

 [[1696  579]]

 [[1694  583]]

 [[1689  583]]

 [[1684  589]]

 [[1684  595]]

 [[1696  611]]

 [[1710  617]]

 [[1713  620]]

 [[1715  637]]

 [[1721  640]]

 [[1730  650]]

 [[1732  663]]

 [[1729  668]]

 [[1729  678]]

 [[1727  681]]

 [[1727  691]]

 [[1730  695]]

 [[1728  703]]

 [[1731  709]]

 [[1738  710]]

 [[1731  716]]

 [[1732  725]]

 [[1734  727]]

 [[1738  727]]

 [[1741  723]]

 [[1751  722]]

 [[1758  725]]

 [[1761  724]]

 [[1764  719]]

 [[1761  705]]

 [[1763  704]]

 [[1763  688]]

 [[1766  673]]

 [[1769  666]]

 [[1768  657]]

 [[1774  645]]

 [[1775  635]]

 [[1782  627]]

 [[1784  622]]

 [[1783  587]]

 [[1780  581]]

 [[1764  575]]

 [[1754  577]]

 [[1751  582]]

 [[1746  586]]

 [[1744  573]]

 [[1738  558]]

 [[1736  541]]

 [[1733  538]]]","[1740, 625]",9163.5
