,contour,moments,area_pixels
20,"[[[1934  900]]

 [[1934  922]]

 [[1941  928]]

 [[1950  927]]

 [[1954  920]]

 [[1960  919]]

 [[1963  916]]

 [[1968  916]]

 [[1971  912]]

 [[1970  907]]

 [[1963  906]]

 [[1959  909]]

 [[1955  905]]

 [[1954  900]]

 [[1951  896]]

 [[1947  894]]

 [[1940  894]]]","[1947, 911]",778.5
21,"[[[1806  839]]

 [[1802  843]]

 [[1802  846]]

 [[1799  850]]

 [[1799  857]]

 [[1801  858]]

 [[1802  862]]

 [[1802  875]]

 [[1804  877]]

 [[1811  878]]

 [[1814  877]]

 [[1817  872]]

 [[1817  866]]

 [[1815  861]]

 [[1815  842]]

 [[1812  839]]]","[1808, 858]",535.0
22,"[[[1727  835]]

 [[1724  839]]

 [[1724  843]]

 [[1728  847]]

 [[1722  851]]

 [[1723  858]]

 [[1726  860]]

 [[1734  859]]

 [[1739  868]]

 [[1748  872]]

 [[1753  872]]

 [[1757  877]]

 [[1765  879]]

 [[1766  883]]

 [[1762  886]]

 [[1762  891]]

 [[1765  894]]

 [[1772  895]]

 [[1774  904]]

 [[1778  907]]

 [[1781  913]]

 [[1784  913]]

 [[1786  915]]

 [[1785  919]]

 [[1788  923]]

 [[1798  925]]

 [[1801  922]]

 [[1801  918]]

 [[1791  910]]

 [[1791  902]]

 [[1785  898]]

 [[1783  890]]

 [[1777  888]]

 [[1776  881]]

 [[1769  878]]

 [[1769  870]]

 [[1762  863]]

 [[1754  858]]

 [[1743  854]]

 [[1736  854]]

 [[1735  851]]

 [[1731  848]]

 [[1734  839]]

 [[1732  836]]]","[1761, 879]",1349.5
23,"[[[1810  789]]

 [[1811  795]]

 [[1814  798]]

 [[1819  799]]

 [[1822  803]]

 [[1831  802]]

 [[1834  798]]

 [[1836  802]]

 [[1846  805]]

 [[1859  818]]

 [[1863  818]]

 [[1867  815]]

 [[1867  808]]

 [[1865  805]]

 [[1866  802]]

 [[1870  801]]

 [[1874  797]]

 [[1883  796]]

 [[1883  800]]

 [[1876  809]]

 [[1876  815]]

 [[1870  818]]

 [[1868  822]]

 [[1868  832]]

 [[1873  836]]

 [[1877  836]]

 [[1881  834]]

 [[1883  831]]

 [[1888  831]]

 [[1891  829]]

 [[1892  823]]

 [[1885  818]]

 [[1886  816]]

 [[1895  817]]

 [[1902  814]]

 [[1903  810]]

 [[1913  799]]

 [[1917  797]]

 [[1925  797]]

 [[1927  793]]

 [[1927  789]]

 [[1923  786]]

 [[1911  786]]

 [[1906  788]]

 [[1902  792]]

 [[1889  791]]

 [[1888  787]]

 [[1883  784]]

 [[1873  785]]

 [[1869  784]]

 [[1866  781]]

 [[1859  781]]

 [[1856  783]]

 [[1853  789]]

 [[1849  791]]

 [[1839  791]]

 [[1834  795]]

 [[1831  792]]

 [[1825  791]]

 [[1818  786]]

 [[1813  786]]]","[1872, 802]",2487.0
24,"[[[1850  766]]

 [[1853  769]]

 [[1859  769]]

 [[1862  766]]

 [[1862  754]]

 [[1860  752]]

 [[1861  750]]

 [[1867  750]]

 [[1871  759]]

 [[1874  761]]

 [[1884  760]]

 [[1887  756]]

 [[1887  752]]

 [[1878  744]]

 [[1870  744]]

 [[1866  740]]

 [[1861  740]]

 [[1858  742]]

 [[1860  750]]

 [[1855  751]]

 [[1852  754]]

 [[1850  759]]]","[1867, 753]",535.0
25,"[[[1755  727]]

 [[1749  725]]

 [[1745  726]]

 [[1742  729]]

 [[1734  731]]

 [[1718  747]]

 [[1718  761]]

 [[1725  763]]

 [[1728  760]]

 [[1728  756]]

 [[1734  750]]

 [[1736  750]]

 [[1740  755]]

 [[1744  755]]

 [[1747  752]]

 [[1757  752]]

 [[1761  750]]

 [[1762  740]]]","[1740, 743]",957.0
26,"[[[2067  971]]

 [[2065  968]]

 [[2059  966]]

 [[2050  968]]

 [[2046  972]]

 [[2032  969]]

 [[2027  972]]

 [[2027  979]]

 [[2029  982]]

 [[2036  983]]

 [[2039  985]]

 [[2060  984]]

 [[2067  979]]]","[2047, 976]",572.0
27,"[[[2017  745]]

 [[2018  749]]

 [[2021  752]]

 [[2026  752]]

 [[2033  747]]

 [[2041  748]]

 [[2052  754]]

 [[2059  753]]

 [[2061  748]]

 [[2060  743]]

 [[2056  740]]

 [[2054  736]]

 [[2049  734]]

 [[2045  730]]

 [[2039  730]]

 [[2033  737]]

 [[2023  737]]]","[2040, 742]",634.0
28,"[[[2132  743]]

 [[2133  750]]

 [[2141  754]]

 [[2144  759]]

 [[2149  763]]

 [[2155  761]]

 [[2158  755]]

 [[2160  754]]

 [[2164  762]]

 [[2171  764]]

 [[2175  762]]

 [[2178  753]]

 [[2183  752]]

 [[2184  750]]

 [[2183  744]]

 [[2177  744]]

 [[2175  747]]

 [[2167  745]]

 [[2162  748]]

 [[2160  741]]

 [[2158  739]]

 [[2158  731]]

 [[2155  728]]

 [[2148  728]]

 [[2141  731]]]","[2155, 747]",1007.5
29,"[[[2112  715]]

 [[2105  715]]

 [[2098  721]]

 [[2098  734]]

 [[2100  735]]

 [[2102  741]]

 [[2100  742]]

 [[2100  747]]

 [[2098  749]]

 [[2099  755]]

 [[2095  762]]

 [[2095  769]]

 [[2098  776]]

 [[2087  785]]

 [[2087  789]]

 [[2091  793]]

 [[2095  793]]

 [[2106  789]]

 [[2111  785]]

 [[2111  779]]

 [[2109  775]]

 [[2112  771]]

 [[2113  758]]

 [[2115  756]]

 [[2115  739]]

 [[2117  734]]

 [[2122  731]]

 [[2122  725]]

 [[2118  723]]]","[2105, 753]",1326.0
