,contour,moments,area_pixels
20,"[[[853 138]]

 [[854 143]]

 [[861 149]]

 [[865 149]]

 [[869 155]]

 [[875 155]]

 [[879 150]]

 [[881 150]]

 [[884 154]]

 [[885 160]]

 [[893 165]]

 [[892 167]]

 [[884 168]]

 [[881 173]]

 [[876 173]]

 [[873 169]]

 [[872 164]]

 [[866 163]]

 [[862 168]]

 [[862 174]]

 [[866 185]]

 [[875 186]]

 [[878 188]]

 [[889 186]]

 [[894 179]]

 [[906 175]]

 [[910 169]]

 [[915 169]]

 [[917 172]]

 [[917 176]]

 [[920 178]]

 [[928 177]]

 [[931 174]]

 [[930 168]]

 [[928 166]]

 [[933 160]]

 [[931 154]]

 [[913 155]]

 [[898 159]]

 [[894 146]]

 [[886 138]]

 [[872 132]]

 [[857 133]]]","[889, 160]",2002.5
21,"[[[588 112]]

 [[588 119]]

 [[591 123]]

 [[591 139]]

 [[595 145]]

 [[595 157]]

 [[597 158]]

 [[597 160]]

 [[604 161]]

 [[619 174]]

 [[619 176]]

 [[622 176]]

 [[627 180]]

 [[626 182]]

 [[619 180]]

 [[617 184]]

 [[617 190]]

 [[620 192]]

 [[624 204]]

 [[627 205]]

 [[633 213]]

 [[641 215]]

 [[646 220]]

 [[649 226]]

 [[648 231]]

 [[650 234]]

 [[651 242]]

 [[658 242]]

 [[661 245]]

 [[660 247]]

 [[654 249]]

 [[653 260]]

 [[649 275]]

 [[650 283]]

 [[641 289]]

 [[640 298]]

 [[642 300]]

 [[649 300]]

 [[650 298]]

 [[666 298]]

 [[666 293]]

 [[657 284]]

 [[660 281]]

 [[660 276]]

 [[663 271]]

 [[665 262]]

 [[669 259]]

 [[671 255]]

 [[673 255]]

 [[676 248]]

 [[680 245]]

 [[693 250]]

 [[701 249]]

 [[705 251]]

 [[719 250]]

 [[727 244]]

 [[729 246]]

 [[733 246]]

 [[745 254]]

 [[749 262]]

 [[752 263]]

 [[766 278]]

 [[768 284]]

 [[775 287]]

 [[783 283]]

 [[786 284]]

 [[787 282]]

 [[795 283]]

 [[804 281]]

 [[807 271]]

 [[812 267]]

 [[813 263]]

 [[821 260]]

 [[821 255]]

 [[818 250]]

 [[813 250]]

 [[810 246]]

 [[808 248]]

 [[806 247]]

 [[809 237]]

 [[811 236]]

 [[811 222]]

 [[808 218]]

 [[805 218]]

 [[801 215]]

 [[797 216]]

 [[794 219]]

 [[795 226]]

 [[793 228]]

 [[788 228]]

 [[784 230]]

 [[783 234]]

 [[787 244]]

 [[793 250]]

 [[800 254]]

 [[800 259]]

 [[791 268]]

 [[783 270]]

 [[776 269]]

 [[774 266]]

 [[773 258]]

 [[770 255]]

 [[765 254]]

 [[763 252]]

 [[764 249]]

 [[771 247]]

 [[771 237]]

 [[775 230]]

 [[776 222]]

 [[773 218]]

 [[760 215]]

 [[757 208]]

 [[757 204]]

 [[760 197]]

 [[765 199]]

 [[773 199]]

 [[776 196]]

 [[786 200]]

 [[788 204]]

 [[791 206]]

 [[792 211]]

 [[801 210]]

 [[800 197]]

 [[798 195]]

 [[793 195]]

 [[792 191]]

 [[785 185]]

 [[777 185]]

 [[776 183]]

 [[781 179]]

 [[781 177]]

 [[786 171]]

 [[787 166]]

 [[790 163]]

 [[793 152]]

 [[795 150]]

 [[809 148]]

 [[813 140]]

 [[824 141]]

 [[827 136]]

 [[827 133]]

 [[823 129]]

 [[811 126]]

 [[808 128]]

 [[808 131]]

 [[805 132]]

 [[804 136]]

 [[800 138]]

 [[795 137]]

 [[794 133]]

 [[802 131]]

 [[805 126]]

 [[805 123]]

 [[798 118]]

 [[784 119]]

 [[782 144]]

 [[771 167]]

 [[764 175]]

 [[746 175]]

 [[742 177]]

 [[736 174]]

 [[730 168]]

 [[729 164]]

 [[724 160]]

 [[721 154]]

 [[704 133]]

 [[703 123]]

 [[705 119]]

 [[705 114]]

 [[709 109]]

 [[709 104]]

 [[702 101]]

 [[702  99]]

 [[697  95]]

 [[694  88]]

 [[690  86]]

 [[686  87]]

 [[684  90]]

 [[685  96]]

 [[692 101]]

 [[690 119]]

 [[688 126]]

 [[685 130]]

 [[686 136]]

 [[704 153]]

 [[714 166]]

 [[716 171]]

 [[719 174]]

 [[721 174]]

 [[723 178]]

 [[726 180]]

 [[722 185]]

 [[722 201]]

 [[729 210]]

 [[729 217]]

 [[725 225]]

 [[728 227]]

 [[732 227]]

 [[734 229]]

 [[739 220]]

 [[741 219]]

 [[745 220]]

 [[752 229]]

 [[757 229]]

 [[758 232]]

 [[753 238]]

 [[747 241]]

 [[735 233]]

 [[729 234]]

 [[725 232]]

 [[719 233]]

 [[714 238]]

 [[709 238]]

 [[698 234]]

 [[683 231]]

 [[680 232]]

 [[677 236]]

 [[670 236]]

 [[664 233]]

 [[660 224]]

 [[659 215]]

 [[655 210]]

 [[654 199]]

 [[661 185]]

 [[658 177]]

 [[667 170]]

 [[676 155]]

 [[679 153]]

 [[679 145]]

 [[676 143]]

 [[669 144]]

 [[667 148]]

 [[658 156]]

 [[649 169]]

 [[643 167]]

 [[636 167]]

 [[618 150]]

 [[614 149]]

 [[608 143]]

 [[604 130]]

 [[601 126]]

 [[601 122]]

 [[604 118]]

 [[603 110]]

 [[595 109]]

 [[590 110]]]","[716, 199]",13444.0
22,"[[[994 569]]

 [[983 566]]

 [[969 580]]

 [[959 582]]

 [[955 585]]

 [[944 584]]

 [[939 588]]

 [[938 595]]

 [[943 605]]

 [[944 612]]

 [[949 616]]

 [[955 616]]

 [[965 612]]

 [[972 605]]

 [[981 603]]

 [[986 597]]

 [[986 594]]

 [[993 588]]

 [[993 581]]

 [[995 578]]]","[966, 592]",1573.0
23,"[[[ 968  472]]

 [[ 966  474]]

 [[ 966  478]]

 [[ 968  479]]

 [[ 969  483]]

 [[ 965  486]]

 [[ 967  494]]

 [[ 973  508]]

 [[ 978  512]]

 [[ 979  519]]

 [[ 982  521]]

 [[ 983  525]]

 [[ 989  533]]

 [[ 991  543]]

 [[ 998  545]]

 [[1001  542]]

 [[1004  528]]

 [[1004  519]]

 [[1002  514]]

 [[ 989  496]]

 [[ 984  492]]

 [[ 983  485]]

 [[ 981  484]]

 [[ 980  480]]

 [[ 977  479]]

 [[ 975  472]]]","[985, 508]",1281.0
24,"[[[1035  404]]

 [[1031  408]]

 [[1034  416]]

 [[1034  426]]

 [[1025  433]]

 [[1024  439]]

 [[1019  444]]

 [[1018  452]]

 [[1020  455]]

 [[1018  461]]

 [[1016  462]]

 [[1010  455]]

 [[1009  458]]

 [[1006  457]]

 [[ 997  463]]

 [[ 990  462]]

 [[ 981  464]]

 [[ 980  471]]

 [[ 983  475]]

 [[1003  474]]

 [[1010  472]]

 [[1011  469]]

 [[1016  466]]

 [[1021  471]]

 [[1027  472]]

 [[1030  469]]

 [[1030  466]]

 [[1032  465]]

 [[1033  471]]

 [[1035  472]]

 [[1036  476]]

 [[1038  478]]

 [[1042  478]]

 [[1045  481]]

 [[1046  486]]

 [[1055  498]]

 [[1060  515]]

 [[1065  520]]

 [[1068  520]]

 [[1070  523]]

 [[1069  526]]

 [[1061  528]]

 [[1059  534]]

 [[1060  541]]

 [[1064  544]]

 [[1069  544]]

 [[1072  542]]

 [[1074  534]]

 [[1084  536]]

 [[1089  531]]

 [[1090  526]]

 [[1086  520]]

 [[1077  516]]

 [[1076  511]]

 [[1071  505]]

 [[1067  491]]

 [[1063  488]]

 [[1061  483]]

 [[1052  476]]

 [[1054  474]]

 [[1052  469]]

 [[1041  460]]

 [[1041  457]]

 [[1034  454]]

 [[1034  442]]

 [[1038  434]]

 [[1044  428]]

 [[1045  424]]

 [[1044  411]]

 [[1042  406]]

 [[1040  404]]]","[1041, 477]",2737.5
25,"[[[1070  348]]

 [[1066  346]]

 [[1061  346]]

 [[1057  349]]

 [[1051  350]]

 [[1048  354]]

 [[1050  360]]

 [[1048  363]]

 [[1045  363]]

 [[1043  367]]

 [[1045  370]]

 [[1042  372]]

 [[1041  381]]

 [[1038  383]]

 [[1038  385]]

 [[1036  386]]

 [[1031  383]]

 [[1025  384]]

 [[1021  388]]

 [[1015  390]]

 [[1015  397]]

 [[1023  401]]

 [[1033  397]]

 [[1036  400]]

 [[1042  399]]

 [[1045  402]]

 [[1050  402]]

 [[1052  399]]

 [[1051  391]]

 [[1054  387]]

 [[1052  384]]

 [[1048  384]]

 [[1047  381]]

 [[1051  379]]

 [[1060  366]]

 [[1061  359]]

 [[1072  359]]

 [[1073  356]]

 [[1070  351]]]","[1045, 377]",1090.5
26,"[[[1232  314]]

 [[1228  310]]

 [[1227  305]]

 [[1224  302]]

 [[1219  302]]

 [[1216  308]]

 [[1206  310]]

 [[1202  313]]

 [[1201  317]]

 [[1193  318]]

 [[1181  329]]

 [[1171  332]]

 [[1165  338]]

 [[1161  338]]

 [[1158  342]]

 [[1155  341]]

 [[1148  343]]

 [[1146  353]]

 [[1149  356]]

 [[1158  355]]

 [[1161  349]]

 [[1166  349]]

 [[1170  346]]

 [[1174  346]]

 [[1180  343]]

 [[1194  332]]

 [[1203  328]]

 [[1207  322]]

 [[1213  321]]

 [[1218  316]]

 [[1221  318]]

 [[1223  322]]

 [[1230  321]]

 [[1232  319]]]","[1189, 328]",1137.5
27,"[[[ 970  163]]

 [[ 971  173]]

 [[ 983  173]]

 [[ 988  181]]

 [[ 989  188]]

 [[ 992  193]]

 [[ 997  194]]

 [[1001  191]]

 [[1003  187]]

 [[1008  188]]

 [[1011  204]]

 [[1009  212]]

 [[1006  217]]

 [[1006  224]]

 [[1011  232]]

 [[1019  232]]

 [[1022  235]]

 [[1023  242]]

 [[1026  245]]

 [[1026  250]]

 [[1033  258]]

 [[1033  262]]

 [[1029  264]]

 [[1025  277]]

 [[1030  280]]

 [[1034  279]]

 [[1038  273]]

 [[1042  274]]

 [[1045  277]]

 [[1045  279]]

 [[1050  283]]

 [[1050  287]]

 [[1053  290]]

 [[1055  290]]

 [[1056  292]]

 [[1060  293]]

 [[1062  296]]

 [[1070  300]]

 [[1072  306]]

 [[1079  310]]

 [[1085  316]]

 [[1085  321]]

 [[1087  324]]

 [[1090  325]]

 [[1092  328]]

 [[1099  328]]

 [[1101  330]]

 [[1106  331]]

 [[1110  340]]

 [[1116  342]]

 [[1121  347]]

 [[1131  347]]

 [[1134  349]]

 [[1138  349]]

 [[1141  343]]

 [[1140  340]]

 [[1134  339]]

 [[1127  330]]

 [[1122  329]]

 [[1117  324]]

 [[1107  320]]

 [[1100  313]]

 [[1096  306]]

 [[1093  306]]

 [[1091  303]]

 [[1084  300]]

 [[1072  289]]

 [[1072  287]]

 [[1066  280]]

 [[1058  276]]

 [[1056  266]]

 [[1053  263]]

 [[1051  257]]

 [[1044  252]]

 [[1043  249]]

 [[1039  246]]

 [[1039  237]]

 [[1030  225]]

 [[1030  212]]

 [[1035  206]]

 [[1049  204]]

 [[1058  200]]

 [[1078  199]]

 [[1083  197]]

 [[1097  197]]

 [[1108  201]]

 [[1112  205]]

 [[1122  209]]

 [[1127  214]]

 [[1133  217]]

 [[1176  225]]

 [[1199  241]]

 [[1206  249]]

 [[1211  259]]

 [[1217  265]]

 [[1220  275]]

 [[1230  279]]

 [[1237  278]]

 [[1237  274]]

 [[1234  269]]

 [[1230  255]]

 [[1228  254]]

 [[1222  243]]

 [[1223  239]]

 [[1221  235]]

 [[1212  230]]

 [[1202  220]]

 [[1198  220]]

 [[1195  215]]

 [[1189  213]]

 [[1184  209]]

 [[1172  206]]

 [[1168  207]]

 [[1159  202]]

 [[1148  202]]

 [[1144  198]]

 [[1139  197]]

 [[1128  190]]

 [[1118  187]]

 [[1110  182]]

 [[1102  181]]

 [[1076  182]]

 [[1064  185]]

 [[1057  185]]

 [[1036  191]]

 [[1027  191]]

 [[1024  186]]

 [[1017  182]]

 [[1015  177]]

 [[1012  175]]

 [[1002  174]]

 [[ 993  161]]

 [[ 989  159]]

 [[ 976  159]]

 [[ 971  161]]]","[1092, 232]",8324.5
28,"[[[1392  504]]

 [[1391  510]]

 [[1395  513]]

 [[1396  518]]

 [[1399  522]]

 [[1404  523]]

 [[1406  530]]

 [[1414  535]]

 [[1415  542]]

 [[1417  544]]

 [[1427  542]]

 [[1429  535]]

 [[1426  532]]

 [[1418  532]]

 [[1419  527]]

 [[1414  519]]

 [[1409  518]]

 [[1406  515]]

 [[1406  513]]

 [[1402  510]]

 [[1401  504]]

 [[1399  502]]]","[1409, 524]",507.5
29,"[[[1379  359]]

 [[1376  365]]

 [[1378  380]]

 [[1384  392]]

 [[1385  398]]

 [[1387  401]]

 [[1392  403]]

 [[1393  406]]

 [[1390  416]]

 [[1387  417]]

 [[1386  421]]

 [[1383  424]]

 [[1378  425]]

 [[1377  429]]

 [[1380  434]]

 [[1390  435]]

 [[1394  430]]

 [[1393  426]]

 [[1399  420]]

 [[1407  418]]

 [[1409  414]]

 [[1407  408]]

 [[1404  406]]

 [[1401  393]]

 [[1399  391]]

 [[1399  383]]

 [[1396  374]]

 [[1388  361]]

 [[1385  359]]]","[1390, 396]",1193.5
