,contour,moments,area_pixels
20,"[[[1771  535]]

 [[1766  535]]

 [[1762  539]]

 [[1762  544]]

 [[1765  548]]

 [[1765  551]]

 [[1759  560]]

 [[1747  559]]

 [[1741  564]]

 [[1737  565]]

 [[1736  567]]

 [[1736  578]]

 [[1742  589]]

 [[1741  602]]

 [[1737  610]]

 [[1741  616]]

 [[1735  617]]

 [[1734  625]]

 [[1737  629]]

 [[1744  626]]

 [[1745  622]]

 [[1741  616]]

 [[1744  614]]

 [[1748  614]]

 [[1750  609]]

 [[1749  605]]

 [[1753  598]]

 [[1754  591]]

 [[1753  575]]

 [[1758  571]]

 [[1764  570]]

 [[1772  563]]

 [[1777  562]]

 [[1783  557]]

 [[1785  553]]

 [[1784  546]]

 [[1778  544]]

 [[1776  539]]]","[1755, 574]",1456.5
21,"[[[1711  405]]

 [[1707  409]]

 [[1708  416]]

 [[1712  418]]

 [[1713  424]]

 [[1719  429]]

 [[1713  436]]

 [[1712  443]]

 [[1714  446]]

 [[1721  447]]

 [[1732  439]]

 [[1740  439]]

 [[1747  436]]

 [[1753  438]]

 [[1758  436]]

 [[1763  443]]

 [[1769  445]]

 [[1776  445]]

 [[1781  452]]

 [[1778  455]]

 [[1779  463]]

 [[1783  464]]

 [[1790  475]]

 [[1796  479]]

 [[1795  484]]

 [[1797  492]]

 [[1790  503]]

 [[1791  508]]

 [[1800  509]]

 [[1807  503]]

 [[1812  507]]

 [[1837  511]]

 [[1837  520]]

 [[1835  521]]

 [[1834  526]]

 [[1835  534]]

 [[1838  538]]

 [[1838  548]]

 [[1835  551]]

 [[1834  558]]

 [[1834  577]]

 [[1835  583]]

 [[1837  584]]

 [[1838  612]]

 [[1840  615]]

 [[1852  618]]

 [[1858  618]]

 [[1861  616]]

 [[1861  609]]

 [[1852  604]]

 [[1852  592]]

 [[1849  584]]

 [[1849  577]]

 [[1846  570]]

 [[1847  559]]

 [[1849  557]]

 [[1849  552]]

 [[1854  541]]

 [[1856  529]]

 [[1852  524]]

 [[1853  519]]

 [[1855  519]]

 [[1861  526]]

 [[1862  546]]

 [[1864  549]]

 [[1863  558]]

 [[1867  561]]

 [[1869  565]]

 [[1870  574]]

 [[1876  577]]

 [[1872  588]]

 [[1866  594]]

 [[1868  599]]

 [[1874  601]]

 [[1874  613]]

 [[1881  615]]

 [[1883  613]]

 [[1894  611]]

 [[1897  609]]

 [[1900  602]]

 [[1903  599]]

 [[1910  599]]

 [[1923  591]]

 [[1923  583]]

 [[1916  580]]

 [[1901  587]]

 [[1899  592]]

 [[1895  592]]

 [[1888  597]]

 [[1884  596]]

 [[1887  586]]

 [[1887  580]]

 [[1884  577]]

 [[1880  576]]

 [[1880  557]]

 [[1875  549]]

 [[1873  530]]

 [[1871  527]]

 [[1871  522]]

 [[1873  521]]

 [[1873  504]]

 [[1876  500]]

 [[1878  501]]

 [[1878  506]]

 [[1881  508]]

 [[1881  515]]

 [[1886  518]]

 [[1888  527]]

 [[1891  530]]

 [[1896  529]]

 [[1898  527]]

 [[1899  515]]

 [[1891  510]]

 [[1890  506]]

 [[1887  504]]

 [[1886  499]]

 [[1877  500]]

 [[1875  498]]

 [[1876  494]]

 [[1882  487]]

 [[1891  481]]

 [[1900  486]]

 [[1900  491]]

 [[1898  492]]

 [[1898  502]]

 [[1900  508]]

 [[1904  512]]

 [[1907  519]]

 [[1906  525]]

 [[1903  528]]

 [[1903  532]]

 [[1908  535]]

 [[1912  535]]

 [[1918  530]]

 [[1919  520]]

 [[1926  517]]

 [[1928  512]]

 [[1925  506]]

 [[1922  504]]

 [[1915  504]]

 [[1913  502]]

 [[1912  491]]

 [[1914  488]]

 [[1914  484]]

 [[1912  480]]

 [[1907  477]]

 [[1906  468]]

 [[1896  460]]

 [[1894  454]]

 [[1891  451]]

 [[1884  448]]

 [[1879  443]]

 [[1876  437]]

 [[1862  437]]

 [[1862  434]]

 [[1867  430]]

 [[1867  426]]

 [[1864  423]]

 [[1863  414]]

 [[1861  410]]

 [[1854  408]]

 [[1851  411]]

 [[1849  417]]

 [[1850  437]]

 [[1852  439]]

 [[1852  442]]

 [[1845  451]]

 [[1845  455]]

 [[1849  460]]

 [[1849  474]]

 [[1844  480]]

 [[1844  487]]

 [[1846  489]]

 [[1841  494]]

 [[1830  495]]

 [[1829  493]]

 [[1831  490]]

 [[1838  489]]

 [[1839  484]]

 [[1836  479]]

 [[1830  480]]

 [[1828  485]]

 [[1821  485]]

 [[1821  488]]

 [[1818  490]]

 [[1802  466]]

 [[1790  454]]

 [[1786  452]]

 [[1788  450]]

 [[1790  441]]

 [[1788  432]]

 [[1788  418]]

 [[1790  416]]

 [[1795  417]]

 [[1799  423]]

 [[1803  425]]

 [[1809  424]]

 [[1811  417]]

 [[1814  414]]

 [[1817  414]]

 [[1821  409]]

 [[1821  404]]

 [[1818  401]]

 [[1806  402]]

 [[1802  406]]

 [[1792  407]]

 [[1789  401]]

 [[1781  399]]

 [[1776  403]]

 [[1772  409]]

 [[1773  417]]

 [[1770  421]]

 [[1770  426]]

 [[1767  430]]

 [[1759  432]]

 [[1756  427]]

 [[1744  423]]

 [[1734  426]]

 [[1728  425]]

 [[1725  419]]

 [[1718  411]]

 [[1717  407]]]","[1843, 495]",12326.5
22,"[[[1796  357]]

 [[1787  358]]

 [[1779  371]]

 [[1779  385]]

 [[1783  389]]

 [[1790  389]]

 [[1793  386]]

 [[1798  385]]

 [[1800  382]]

 [[1800  378]]

 [[1798  376]]

 [[1799  359]]]","[1789, 373]",534.0
23,"[[[1828  350]]

 [[1826  357]]

 [[1843  375]]

 [[1843  381]]

 [[1845  386]]

 [[1854  386]]

 [[1856  383]]

 [[1856  372]]

 [[1852  363]]

 [[1847  359]]

 [[1841  350]]]","[1843, 366]",573.0
24,"[[[1861  113]]

 [[1866  124]]

 [[1865  136]]

 [[1867  138]]

 [[1868  148]]

 [[1870  150]]

 [[1875  151]]

 [[1876  153]]

 [[1882  154]]

 [[1883  156]]

 [[1890  155]]

 [[1908  137]]

 [[1918  132]]

 [[1931  131]]

 [[1938  135]]

 [[1946  136]]

 [[1951  141]]

 [[1956  141]]

 [[1960  138]]

 [[1960  132]]

 [[1949  123]]

 [[1937  118]]

 [[1919  117]]

 [[1900  124]]

 [[1885  139]]

 [[1883  139]]

 [[1878  131]]

 [[1878  123]]

 [[1876  121]]

 [[1873  106]]

 [[1870  103]]

 [[1866  103]]

 [[1862  106]]]","[1902, 131]",1883.5
25,"[[[2239  610]]

 [[2233  610]]

 [[2230  613]]

 [[2230  618]]

 [[2226  620]]

 [[2217  629]]

 [[2215  635]]

 [[2211  639]]

 [[2208  646]]

 [[2203  650]]

 [[2201  655]]

 [[2195  654]]

 [[2193  652]]

 [[2193  648]]

 [[2190  645]]

 [[2182  646]]

 [[2181  654]]

 [[2179  655]]

 [[2176  646]]

 [[2177  633]]

 [[2181  630]]

 [[2183  630]]

 [[2186  633]]

 [[2192  633]]

 [[2196  629]]

 [[2199  613]]

 [[2196  609]]

 [[2189  609]]

 [[2181  613]]

 [[2177  617]]

 [[2170  618]]

 [[2165  621]]

 [[2158  633]]

 [[2148  643]]

 [[2145  643]]

 [[2141  646]]

 [[2140  650]]

 [[2144  654]]

 [[2148  654]]

 [[2165  645]]

 [[2167  646]]

 [[2167  649]]

 [[2163  655]]

 [[2164  661]]

 [[2171  663]]

 [[2171  671]]

 [[2174  676]]

 [[2173  685]]

 [[2166  689]]

 [[2163  694]]

 [[2163  702]]

 [[2165  704]]

 [[2171  705]]

 [[2182  700]]

 [[2187  692]]

 [[2194  688]]

 [[2194  676]]

 [[2200  671]]

 [[2212  667]]

 [[2221  659]]

 [[2223  660]]

 [[2224  674]]

 [[2222  678]]

 [[2222  683]]

 [[2224  686]]

 [[2231  687]]

 [[2235  684]]

 [[2235  678]]

 [[2233  674]]

 [[2236  668]]

 [[2236  663]]

 [[2232  657]]

 [[2226  657]]

 [[2225  655]]

 [[2232  650]]

 [[2236  645]]

 [[2235  639]]

 [[2231  635]]

 [[2236  628]]

 [[2236  621]]

 [[2241  617]]

 [[2241  612]]]","[2193, 652]",3969.5
26,"[[[2236  556]]

 [[2230  557]]

 [[2230  566]]

 [[2225  570]]

 [[2225  578]]

 [[2223  580]]

 [[2217  581]]

 [[2216  583]]

 [[2216  594]]

 [[2218  596]]

 [[2226  597]]

 [[2223  602]]

 [[2223  606]]

 [[2226  608]]

 [[2232  608]]

 [[2235  605]]

 [[2234  599]]

 [[2227  598]]

 [[2226  596]]

 [[2228  593]]

 [[2227  584]]

 [[2229  582]]

 [[2232  583]]

 [[2235  580]]

 [[2234  568]]

 [[2239  565]]

 [[2239  560]]]","[2227, 583]",504.5
27,"[[[2219  516]]

 [[2211  516]]

 [[2209  520]]

 [[2204  523]]

 [[2202  532]]

 [[2194  531]]

 [[2186  533]]

 [[2184  539]]

 [[2189  553]]

 [[2192  555]]

 [[2199  553]]

 [[2199  548]]

 [[2205  540]]

 [[2203  532]]

 [[2205  531]]

 [[2207  533]]

 [[2211  533]]

 [[2216  527]]

 [[2221  524]]

 [[2221  519]]]","[2200, 535]",557.0
28,"[[[2162  462]]

 [[2155  461]]

 [[2147  467]]

 [[2146  476]]

 [[2141  486]]

 [[2126  488]]

 [[2119  494]]

 [[2110  494]]

 [[2102  513]]

 [[2102  520]]

 [[2098  521]]

 [[2096  524]]

 [[2096  529]]

 [[2099  532]]

 [[2104  533]]

 [[2107  529]]

 [[2107  524]]

 [[2111  521]]

 [[2114  523]]

 [[2115  538]]

 [[2113  540]]

 [[2113  545]]

 [[2109  547]]

 [[2107  550]]

 [[2105  550]]

 [[2102  554]]

 [[2101  571]]

 [[2096  575]]

 [[2093  581]]

 [[2091  580]]

 [[2091  575]]

 [[2094  569]]

 [[2091  565]]

 [[2083  569]]

 [[2081  573]]

 [[2069  573]]

 [[2064  577]]

 [[2056  576]]

 [[2048  581]]

 [[2046  585]]

 [[2041  589]]

 [[2041  596]]

 [[2036  600]]

 [[2035  605]]

 [[2031  608]]

 [[2029  613]]

 [[2030  628]]

 [[2032  630]]

 [[2039  631]]

 [[2041  629]]

 [[2044  620]]

 [[2044  611]]

 [[2047  605]]

 [[2046  600]]

 [[2048  598]]

 [[2061  595]]

 [[2077  595]]

 [[2082  600]]

 [[2077  609]]

 [[2078  641]]

 [[2085  647]]

 [[2088  653]]

 [[2091  655]]

 [[2097  655]]

 [[2101  651]]

 [[2105  656]]

 [[2117  657]]

 [[2121  653]]

 [[2122  646]]

 [[2120  643]]

 [[2116  642]]

 [[2111  644]]

 [[2104  638]]

 [[2098  638]]

 [[2093  632]]

 [[2093  626]]

 [[2091  624]]

 [[2092  605]]

 [[2095  602]]

 [[2096  598]]

 [[2102  594]]

 [[2102  591]]

 [[2109  582]]

 [[2109  579]]

 [[2118  569]]

 [[2120  560]]

 [[2126  557]]

 [[2130  552]]

 [[2133  526]]

 [[2142  517]]

 [[2146  508]]

 [[2148  493]]

 [[2153  490]]

 [[2156  481]]

 [[2164  475]]

 [[2165  468]]]","[2101, 563]",5805.0
29,"[[[2209  370]]

 [[2204  369]]

 [[2200  373]]

 [[2197  382]]

 [[2187  397]]

 [[2187  404]]

 [[2184  405]]

 [[2181  410]]

 [[2181  415]]

 [[2183  416]]

 [[2183  418]]

 [[2179  418]]

 [[2174  421]]

 [[2174  428]]

 [[2170  430]]

 [[2168  434]]

 [[2170  441]]

 [[2174  442]]

 [[2179  439]]

 [[2180  431]]

 [[2184  429]]

 [[2186  424]]

 [[2183  419]]

 [[2190  417]]

 [[2192  408]]

 [[2198  404]]

 [[2203  396]]

 [[2205  388]]

 [[2208  386]]

 [[2212  379]]

 [[2212  373]]]","[2191, 403]",821.0
